signal_name,timestamp_ms,value,message_id,message_name,unit
Set_Current,114,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,115,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,115,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,115,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,115,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,116,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,116,0.0,0x202,ECU_Throttle,
APPS2_Throttle,116,1300.0,0x202,ECU_Throttle,
Front_Brake_Pressure,116,111.0,0x203,ECU_Brake,
Rear_Brake_Pressure,116,0.0,0x203,ECU_Brake,
Brake_Pressed,116,0.0,0x203,ECU_Brake,
Implausibility_Present,117,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,117,0.0,0x204,ECU_Implausibility,
BPPC_Imp,117,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,117,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,117,0.0,0x204,ECU_Implausibility,
BMS_Command,117,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,117,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Gen_Amps,163,12.96,0x2A1,PDM_Current,A
Front_Fan_Amps,163,0.01,0x2A1,PDM_Current,A
Rear_Fan_Amps,163,0.0,0x2A1,PDM_Current,A
Front_Pump_Amps,163,-0.05,0x2A1,PDM_Current,A
Rear_Pump_Amps,163,-0.08,0x2A1,PDM_Current,A
Set_Current,215,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,215,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,215,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,215,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
