signal_name,timestamp_ms,value,message_id,message_name,unit
Front_Brake_Pressure,3445,0.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3445,0.0,0x203,ECU_Brake,
Brake_Pressed,3445,0.0,0x203,ECU_Brake,
Front_Brake_Pressure,3545,59.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3545,59.0,0x203,ECU_Brake,
Brake_Pressed,3545,1.0,0x203,ECU_Brake,
Front_Brake_Pressure,3645,95.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3645,95.0,0x203,ECU_Brake,
Brake_Pressed,3645,0.0,0x203,ECU_Brake,
Front_Brake_Pressure,3745,95.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3745,95.0,0x203,ECU_Brake,
Brake_Pressed,3745,1.0,0x203,ECU_Brake,
Front_Brake_Pressure,3844,59.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3844,59.0,0x203,ECU_Brake,
Brake_Pressed,3844,0.0,0x203,ECU_Brake,
Front_Brake_Pressure,3946,-1.0,0x203,ECU_Brake,
Rear_Brake_Pressure,3946,-1.0,0x203,ECU_Brake,
Brake_Pressed,3946,1.0,0x203,ECU_Brake,
Front_Brake_Pressure,4045,-59.0,0x203,ECU_Brake,
Rear_Brake_Pressure,4045,-59.0,0x203,ECU_Brake,
Brake_Pressed,4045,0.0,0x203,ECU_Brake,
X_Axis_Acceleration_Uncompensated,4139,0.9254,0x550,IMU_Acceleration_Uncompensated,m/s^2
Y_Axis_Acceleration_Uncompensated,4139,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
Z_Axis_Acceleration_Uncompensated,4139,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
Front_Brake_Pressure,4145,-95.0,0x203,ECU_Brake,
Rear_Brake_Pressure,4145,-95.0,0x203,ECU_Brake,
Brake_Pressed,4145,1.0,0x203,ECU_Brake,
X_Axis_Acceleration_Uncompensated,4149,1.9442000000000002,0x550,IMU_Acceleration_Uncompensated,m/s^2
Y_Axis_Acceleration_Uncompensated,4149,6.279100000000001,0x550,IMU_Acceleration_Uncompensated,m/s^2
Z_Axis_Acceleration_Uncompensated,4149,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
X_Axis_Acceleration_Uncompensated,4159,0.6204000000000001,0x550,IMU_Acceleration_Uncompensated,m/s^2
Y_Axis_Acceleration_Uncompensated,4159,12.5333,0x550,IMU_Acceleration_Uncompensated,m/s^2
Z_Axis_Acceleration_Uncompensated,4159,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
X_Axis_Acceleration_Uncompensated,4169,1.9628,0x550,IMU_Acceleration_Uncompensated,m/s^2
Y_Axis_Acceleration_Uncompensated,4169,18.7381,0x550,IMU_Acceleration_Uncompensated,m/s^2
Z_Axis_Acceleration_Uncompensated,4169,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
X_Axis_Acceleration_Uncompensated,4179,1.219,0x550,IMU_Acceleration_Uncompensated,m/s^2
Y_Axis_Acceleration_Uncompensated,4179,24.869,0x550,IMU_Acceleration_Uncompensated,m/s^2
Z_Axis_Acceleration_Uncompensated,4179,0.0,0x550,IMU_Acceleration_Uncompensated,m/s^2
