signal_name,timestamp_ms,value,message_id,message_name,unit
Set_Current,214,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,215,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,215,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,215,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,215,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,216,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,216,896.0,0x202,ECU_Throttle,
APPS2_Throttle,216,1647.0,0x202,ECU_Throttle,
Front_Brake_Pressure,216,105.0,0x203,ECU_Brake,
Rear_Brake_Pressure,216,0.0,0x203,ECU_Brake,
Brake_Pressed,216,0.0,0x203,ECU_Brake,
Implausibility_Present,217,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,217,0.0,0x204,ECU_Implausibility,
BPPC_Imp,217,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,217,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,217,0.0,0x204,ECU_Implausibility,
BMS_Command,217,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,217,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Set_Current,315,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,315,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,315,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,315,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,316,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,316,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,316,896.0,0x202,ECU_Throttle,
APPS2_Throttle,316,1646.0,0x202,ECU_Throttle,
Front_Brake_Pressure,317,110.0,0x203,ECU_Brake,
Rear_Brake_Pressure,317,0.0,0x203,ECU_Brake,
Brake_Pressed,317,0.0,0x203,ECU_Brake,
Implausibility_Present,317,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,317,0.0,0x204,ECU_Implausibility,
BPPC_Imp,317,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,317,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,317,0.0,0x204,ECU_Implausibility,
BMS_Command,317,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,318,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Max_Discharge_Current,397,0.0,0x150,BMS_SOE,A
Max_Regen_Current,397,0.0,0x150,BMS_SOE,A
Battery_Voltage,397,0.0,0x150,BMS_SOE,V
Battery_Temperature,397,0.0,0x150,BMS_SOE,C
Battery_Current,397,0.0,0x150,BMS_SOE,A
InternalFault_Summary,397,1.0,0x151,BMS_Faults,
External_Fault,397,1.0,0x151,BMS_Faults,
Undervoltage_Fault,397,1.0,0x151,BMS_Faults,
Overvoltage_Fault,397,0.0,0x151,BMS_Faults,
Undertemperature_Fault,397,0.0,0x151,BMS_Faults,
Overtemperature_Fault,397,0.0,0x151,BMS_Faults,
Overcurrent_Fault,397,0.0,0x151,BMS_Faults,
Open_Wire_Fault,397,0.0,0x151,BMS_Faults,
Open_Wire_Temp_Fault,397,0.0,0x151,BMS_Faults,
Pec_Fault,397,0.0,0x151,BMS_Faults,
Total_PEC_Failures,397,0.0,0x151,BMS_Faults,
BMS_State,398,0.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4"
IMD_State,398,1.0,0x152,BMS_Status,State of the IMD. High is Healthy 
Max_Cell_Temp,398,0.0,0x152,BMS_Status,C
Min_Cell_Temp,398,0.0,0x152,BMS_Status,C
Max_Cell_Voltage,398,2.0,0x152,BMS_Status,V
Min_Cell_Voltage,398,2.0,0x152,BMS_Status,V
BMS_SOC,398,0.0,0x152,BMS_Status,
Cell_V_0,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_1,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_2,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_3,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_4,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_5,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_6,398,2.0,0x153,BMS_Voltages_0,V
Cell_OCV_Offset_0,398,0.0,0x153,BMS_Voltages_0,V
Cell_V_7,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_8,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_9,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_10,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_11,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_12,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_13,398,2.0,0x154,BMS_Voltages_1,V
Cell_OCV_Offset_1,398,0.0,0x154,BMS_Voltages_1,V
Cell_V_14,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_15,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_16,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_17,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_18,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_19,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_20,398,2.0,0x155,BMS_Voltages_2,V
Cell_OCV_Offset_2,398,0.0,0x155,BMS_Voltages_2,V
Cell_V_21,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_22,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_23,399,2.0,0x156,BMS_Voltages_3,V
