signal_name,timestamp_ms,value,message_id,message_name,unit
Set_Current,314,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,315,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,315,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,315,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,315,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,316,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,316,896.0,0x202,ECU_Throttle,
APPS2_Throttle,316,1646.0,0x202,ECU_Throttle,
Front_Brake_Pressure,316,109.0,0x203,ECU_Brake,
Rear_Brake_Pressure,316,0.0,0x203,ECU_Brake,
Brake_Pressed,316,0.0,0x203,ECU_Brake,
Implausibility_Present,317,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,317,0.0,0x204,ECU_Implausibility,
BPPC_Imp,317,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,317,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,317,0.0,0x204,ECU_Implausibility,
BMS_Command,317,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,317,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Max_Discharge_Current,397,0.0,0x150,BMS_SOE,A
Max_Regen_Current,397,0.0,0x150,BMS_SOE,A
Battery_Voltage,397,0.0,0x150,BMS_SOE,V
Battery_Temperature,397,0.0,0x150,BMS_SOE,C
Battery_Current,397,0.0,0x150,BMS_SOE,A
InternalFault_Summary,397,1.0,0x151,BMS_Faults,
External_Fault,397,1.0,0x151,BMS_Faults,
Undervoltage_Fault,397,1.0,0x151,BMS_Faults,
Overvoltage_Fault,397,0.0,0x151,BMS_Faults,
Undertemperature_Fault,397,0.0,0x151,BMS_Faults,
Overtemperature_Fault,397,0.0,0x151,BMS_Faults,
Overcurrent_Fault,397,0.0,0x151,BMS_Faults,
Open_Wire_Fault,397,0.0,0x151,BMS_Faults,
Open_Wire_Temp_Fault,397,0.0,0x151,BMS_Faults,
Pec_Fault,397,0.0,0x151,BMS_Faults,
Total_PEC_Failures,397,0.0,0x151,BMS_Faults,
BMS_State,398,0.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4"
IMD_State,398,1.0,0x152,BMS_Status,State of the IMD. High is Healthy 
Max_Cell_Temp,398,0.0,0x152,BMS_Status,C
Min_Cell_Temp,398,0.0,0x152,BMS_Status,C
Max_Cell_Voltage,398,2.0,0x152,BMS_Status,V
Min_Cell_Voltage,398,2.0,0x152,BMS_Status,V
BMS_SOC,398,0.0,0x152,BMS_Status,
Cell_V_0,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_1,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_2,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_3,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_4,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_5,398,2.0,0x153,BMS_Voltages_0,V
Cell_V_6,398,2.0,0x153,BMS_Voltages_0,V
Cell_OCV_Offset_0,398,0.0,0x153,BMS_Voltages_0,V
Cell_V_7,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_8,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_9,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_10,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_11,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_12,398,2.0,0x154,BMS_Voltages_1,V
Cell_V_13,398,2.0,0x154,BMS_Voltages_1,V
Cell_OCV_Offset_1,398,0.0,0x154,BMS_Voltages_1,V
Cell_V_14,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_15,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_16,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_17,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_18,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_19,398,2.0,0x155,BMS_Voltages_2,V
Cell_V_20,398,2.0,0x155,BMS_Voltages_2,V
Cell_OCV_Offset_2,398,0.0,0x155,BMS_Voltages_2,V
Cell_V_21,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_22,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_23,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_24,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_25,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_26,399,2.0,0x156,BMS_Voltages_3,V
Cell_V_27,399,2.0,0x156,BMS_Voltages_3,V
Cell_OCV_Offset_3,399,0.0,0x156,BMS_Voltages_3,V
Cell_V_28,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_29,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_30,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_31,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_32,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_33,399,2.0,0x157,BMS_Voltages_4,V
Cell_V_34,399,2.0,0x157,BMS_Voltages_4,V
Cell_OCV_Offset_4,399,0.0,0x157,BMS_Voltages_4,V
Cell_T_0,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_1,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_2,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_3,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_4,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_5,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_6,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_7,399,0.0,0x167,BMS_Temperatures_0,C
Cell_T_8,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_9,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_10,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_11,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_12,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_13,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_14,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_15,399,0.0,0x168,BMS_Temperatures_1,C
Cell_T_16,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_17,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_18,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_19,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_20,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_21,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_22,400,0.0,0x169,BMS_Temperatures_2,C
Cell_T_23,400,0.0,0x169,BMS_Temperatures_2,C
Set_Current,415,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,415,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,415,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,415,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,416,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,416,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,416,896.0,0x202,ECU_Throttle,
APPS2_Throttle,416,1648.0,0x202,ECU_Throttle,
Front_Brake_Pressure,417,108.0,0x203,ECU_Brake,
Rear_Brake_Pressure,417,0.0,0x203,ECU_Brake,
Brake_Pressed,417,0.0,0x203,ECU_Brake,
Implausibility_Present,417,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,417,0.0,0x204,ECU_Implausibility,
BPPC_Imp,417,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,417,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,417,0.0,0x204,ECU_Implausibility,
BMS_Command,417,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,418,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Set_Current,515,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,515,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,515,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,516,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,516,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,516,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,517,894.0,0x202,ECU_Throttle,
APPS2_Throttle,517,1639.0,0x202,ECU_Throttle,
Front_Brake_Pressure,517,108.0,0x203,ECU_Brake,
Rear_Brake_Pressure,517,0.0,0x203,ECU_Brake,
Brake_Pressed,517,0.0,0x203,ECU_Brake,
Implausibility_Present,517,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,517,0.0,0x204,ECU_Implausibility,
BPPC_Imp,517,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,517,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,517,0.0,0x204,ECU_Implausibility,
BMS_Command,518,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,518,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Set_Current,615,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,615,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,616,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,616,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,616,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,617,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,617,896.0,0x202,ECU_Throttle,
APPS2_Throttle,617,1648.0,0x202,ECU_Throttle,
Front_Brake_Pressure,617,108.0,0x203,ECU_Brake,
Rear_Brake_Pressure,617,0.0,0x203,ECU_Brake,
Brake_Pressed,617,0.0,0x203,ECU_Brake,
Implausibility_Present,618,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,618,0.0,0x204,ECU_Implausibility,
BPPC_Imp,618,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,618,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,618,0.0,0x204,ECU_Implausibility,
BMS_Command,618,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,618,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Max_Discharge_Current,647,0.0,0x150,BMS_SOE,A
Max_Regen_Current,647,0.0,0x150,BMS_SOE,A
Battery_Voltage,647,0.0,0x150,BMS_SOE,V
Battery_Temperature,647,0.0,0x150,BMS_SOE,C
Battery_Current,647,0.0,0x150,BMS_SOE,A
InternalFault_Summary,647,1.0,0x151,BMS_Faults,
External_Fault,647,1.0,0x151,BMS_Faults,
Undervoltage_Fault,647,1.0,0x151,BMS_Faults,
Overvoltage_Fault,647,0.0,0x151,BMS_Faults,
Undertemperature_Fault,647,0.0,0x151,BMS_Faults,
Overtemperature_Fault,647,0.0,0x151,BMS_Faults,
Overcurrent_Fault,647,0.0,0x151,BMS_Faults,
Open_Wire_Fault,647,0.0,0x151,BMS_Faults,
Open_Wire_Temp_Fault,647,0.0,0x151,BMS_Faults,
Pec_Fault,647,0.0,0x151,BMS_Faults,
Total_PEC_Failures,647,0.0,0x151,BMS_Faults,
BMS_State,648,4.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4"
IMD_State,648,1.0,0x152,BMS_Status,State of the IMD. High is Healthy 
Max_Cell_Temp,648,0.0,0x152,BMS_Status,C
Min_Cell_Temp,648,0.0,0x152,BMS_Status,C
Max_Cell_Voltage,648,2.0,0x152,BMS_Status,V
Min_Cell_Voltage,648,2.0,0x152,BMS_Status,V
BMS_SOC,648,0.0,0x152,BMS_Status,
Cell_V_0,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_1,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_2,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_3,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_4,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_5,648,2.0,0x153,BMS_Voltages_0,V
Cell_V_6,648,2.0,0x153,BMS_Voltages_0,V
Cell_OCV_Offset_0,648,0.0,0x153,BMS_Voltages_0,V
Cell_V_7,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_8,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_9,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_10,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_11,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_12,648,2.0,0x154,BMS_Voltages_1,V
Cell_V_13,648,2.0,0x154,BMS_Voltages_1,V
Cell_OCV_Offset_1,648,0.0,0x154,BMS_Voltages_1,V
Cell_V_14,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_15,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_16,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_17,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_18,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_19,648,2.0,0x155,BMS_Voltages_2,V
Cell_V_20,648,2.0,0x155,BMS_Voltages_2,V
Cell_OCV_Offset_2,648,0.0,0x155,BMS_Voltages_2,V
Cell_V_21,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_22,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_23,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_24,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_25,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_26,649,2.0,0x156,BMS_Voltages_3,V
Cell_V_27,649,2.0,0x156,BMS_Voltages_3,V
Cell_OCV_Offset_3,649,0.0,0x156,BMS_Voltages_3,V
Cell_V_28,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_29,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_30,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_31,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_32,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_33,649,2.0,0x157,BMS_Voltages_4,V
Cell_V_34,649,2.0,0x157,BMS_Voltages_4,V
Cell_OCV_Offset_4,649,0.0,0x157,BMS_Voltages_4,V
Cell_T_0,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_1,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_2,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_3,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_4,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_5,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_6,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_7,649,0.0,0x167,BMS_Temperatures_0,C
Cell_T_8,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_9,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_10,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_11,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_12,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_13,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_14,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_15,649,0.0,0x168,BMS_Temperatures_1,C
Cell_T_16,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_17,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_18,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_19,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_20,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_21,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_22,649,0.0,0x169,BMS_Temperatures_2,C
Cell_T_23,649,0.0,0x169,BMS_Temperatures_2,C
Set_Current,716,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,716,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,716,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,716,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,717,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,717,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,717,896.0,0x202,ECU_Throttle,
APPS2_Throttle,717,1647.0,0x202,ECU_Throttle,
Front_Brake_Pressure,718,109.0,0x203,ECU_Brake,
Rear_Brake_Pressure,718,0.0,0x203,ECU_Brake,
Brake_Pressed,718,0.0,0x203,ECU_Brake,
Implausibility_Present,718,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,718,0.0,0x204,ECU_Implausibility,
BPPC_Imp,718,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,718,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,718,0.0,0x204,ECU_Implausibility,
BMS_Command,718,4.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,718,4.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Gen_Amps,792,12.950000000000001,0x2A1,PDM_Current,A
Front_Fan_Amps,792,0.01,0x2A1,PDM_Current,A
Rear_Fan_Amps,792,0.0,0x2A1,PDM_Current,A
Front_Pump_Amps,792,-0.05,0x2A1,PDM_Current,A
Rear_Pump_Amps,792,-0.08,0x2A1,PDM_Current,A
Set_Current,816,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,816,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,816,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,817,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,817,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,817,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,818,896.0,0x202,ECU_Throttle,
APPS2_Throttle,818,1646.0,0x202,ECU_Throttle,
Front_Brake_Pressure,818,109.0,0x203,ECU_Brake,
Rear_Brake_Pressure,818,0.0,0x203,ECU_Brake,
Brake_Pressed,818,0.0,0x203,ECU_Brake,
Implausibility_Present,818,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,818,0.0,0x204,ECU_Implausibility,
BPPC_Imp,818,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,818,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,818,0.0,0x204,ECU_Implausibility,
BMS_Command,818,4.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,819,4.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Max_Discharge_Current,897,0.0,0x150,BMS_SOE,A
Max_Regen_Current,897,0.0,0x150,BMS_SOE,A
Battery_Voltage,897,0.0,0x150,BMS_SOE,V
Battery_Temperature,897,0.0,0x150,BMS_SOE,C
Battery_Current,897,0.0,0x150,BMS_SOE,A
InternalFault_Summary,897,1.0,0x151,BMS_Faults,
External_Fault,897,1.0,0x151,BMS_Faults,
Undervoltage_Fault,897,1.0,0x151,BMS_Faults,
Overvoltage_Fault,897,0.0,0x151,BMS_Faults,
Undertemperature_Fault,897,0.0,0x151,BMS_Faults,
Overtemperature_Fault,897,0.0,0x151,BMS_Faults,
Overcurrent_Fault,897,0.0,0x151,BMS_Faults,
Open_Wire_Fault,897,0.0,0x151,BMS_Faults,
Open_Wire_Temp_Fault,897,0.0,0x151,BMS_Faults,
Pec_Fault,897,0.0,0x151,BMS_Faults,
Total_PEC_Failures,897,0.0,0x151,BMS_Faults,
BMS_State,897,4.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4"
IMD_State,897,1.0,0x152,BMS_Status,State of the IMD. High is Healthy 
Max_Cell_Temp,897,0.0,0x152,BMS_Status,C
Min_Cell_Temp,897,0.0,0x152,BMS_Status,C
Max_Cell_Voltage,897,2.0,0x152,BMS_Status,V
Min_Cell_Voltage,897,2.0,0x152,BMS_Status,V
BMS_SOC,897,0.0,0x152,BMS_Status,
Cell_V_0,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_1,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_2,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_3,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_4,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_5,898,2.0,0x153,BMS_Voltages_0,V
Cell_V_6,898,2.0,0x153,BMS_Voltages_0,V
Cell_OCV_Offset_0,898,0.0,0x153,BMS_Voltages_0,V
Cell_V_7,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_8,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_9,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_10,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_11,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_12,898,2.0,0x154,BMS_Voltages_1,V
Cell_V_13,898,2.0,0x154,BMS_Voltages_1,V
Cell_OCV_Offset_1,898,0.0,0x154,BMS_Voltages_1,V
Cell_V_14,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_15,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_16,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_17,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_18,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_19,898,2.0,0x155,BMS_Voltages_2,V
Cell_V_20,898,2.0,0x155,BMS_Voltages_2,V
Cell_OCV_Offset_2,898,0.0,0x155,BMS_Voltages_2,V
Cell_V_21,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_22,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_23,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_24,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_25,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_26,898,2.0,0x156,BMS_Voltages_3,V
Cell_V_27,898,2.0,0x156,BMS_Voltages_3,V
Cell_OCV_Offset_3,898,0.0,0x156,BMS_Voltages_3,V
Cell_V_28,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_29,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_30,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_31,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_32,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_33,899,2.0,0x157,BMS_Voltages_4,V
Cell_V_34,899,2.0,0x157,BMS_Voltages_4,V
Cell_OCV_Offset_4,899,0.0,0x157,BMS_Voltages_4,V
Cell_T_0,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_1,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_2,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_3,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_4,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_5,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_6,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_7,899,0.0,0x167,BMS_Temperatures_0,C
Cell_T_8,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_9,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_10,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_11,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_12,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_13,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_14,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_15,899,0.0,0x168,BMS_Temperatures_1,C
Cell_T_16,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_17,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_18,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_19,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_20,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_21,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_22,899,0.0,0x169,BMS_Temperatures_2,C
Cell_T_23,899,0.0,0x169,BMS_Temperatures_2,C
Set_Current,916,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,916,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,917,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,917,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
Set_Current,917,0.0,0x200,ECU_Set_Current_Rear_Inverter,A
Set_Current_Brake,918,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A
APPS1_Throttle,918,896.0,0x202,ECU_Throttle,
APPS2_Throttle,918,1646.0,0x202,ECU_Throttle,
Front_Brake_Pressure,918,108.0,0x203,ECU_Brake,
Rear_Brake_Pressure,918,0.0,0x203,ECU_Brake,
Brake_Pressed,918,0.0,0x203,ECU_Brake,
Implausibility_Present,919,0.0,0x204,ECU_Implausibility,
APPSs_Disagreement_Imp,919,0.0,0x204,ECU_Implausibility,
BPPC_Imp,919,0.0,0x204,ECU_Implausibility,
Brake_Invalid_Imp,919,0.0,0x204,ECU_Implausibility,
APPSs_Invalid_Imp,919,0.0,0x204,ECU_Implausibility,
BMS_Command,919,4.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Drive_State,919,4.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT"
Set_Current,1016,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A
Set_Current_Brake,1017,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A
Set_Current,1017,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A
Set_Current_Brake,1017,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A
